name,lastCommitSHA,guideline_path,guideline_url,guideline_evidence,artifact_path
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/package/package-contract.mjs,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/package/package-contract.mjs,"assert(exports.includes(name), `${format} is missing the ${name} export`)",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/package/package-contract.mjs
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/animation/Animator.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/animation/Animator.js,"it('calls a function after a specific time', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/animation/Animator.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/animation/Controller.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/animation/Controller.js,"it('provides an eased value to a position', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/animation/Controller.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/animation/Morphable.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/animation/Morphable.js,"it('sets a default stepper', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/animation/Morphable.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/animation/Queue.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/animation/Queue.js,"it('returns null if no item in the queue', function () {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/animation/Queue.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/animation/Runner.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/animation/Runner.js,"it('can handle all form of input', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/animation/Runner.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/animation/Timeline.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/animation/Timeline.js,"it('creates a new Timeline with a default timesource', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/animation/Timeline.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/A.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/A.js,"it('creates a new object of type A', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/A.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Circle.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Circle.js,"it('creates a new object of type Circle', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Circle.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/ClipPath.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/ClipPath.js,"it('creates a new object of type ClipPath', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/ClipPath.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Container.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Container.js,"it('creates a new object of type Container', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Container.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Defs.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Defs.js,"it('creates a new object of type Defs', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Defs.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Dom.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Dom.js,"it('creates a new object of type Dom', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Dom.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Element.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Element.js,"it('creates a new object of type Element', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Element.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Ellipse.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Ellipse.js,"it('creates a new object of type Ellipse', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Ellipse.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/ForeignObject.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/ForeignObject.js,"it('creates a new object of type ForeignObject', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/ForeignObject.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Fragment.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Fragment.js,"it('creates a new object of type Fragment', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Fragment.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/G.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/G.js,"it('creates a new object of type G', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/G.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Gradient.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Gradient.js,"it('creates a new object of type LinearGradient', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Gradient.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Image.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Image.js,"it('creates a new object of type Image', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Image.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Line.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Line.js,"it('creates a new object of type Line', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Line.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Marker.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Marker.js,"it('creates a new object of type Marker', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Marker.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Mask.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Mask.js,"it('creates a new object of type Mask', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Mask.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Path.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Path.js,"it('creates a new object of type Path', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Path.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Pattern.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Pattern.js,"it('creates a new object of type Pattern', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Pattern.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Polygon.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Polygon.js,"it('creates a new object of type Polygon', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Polygon.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Polyline.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Polyline.js,"it('creates a new object of type Polyline', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Polyline.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Rect.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Rect.js,"it('creates a new object of type Rect', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Rect.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Shape.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Shape.js,"it('creates a new object of type Shape', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Shape.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Stop.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Stop.js,"it('creates a new object of type Stop', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Stop.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Style.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Style.js,"it('creates a new object of type Style', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Style.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Svg.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Svg.js,"it('creates a new object of type Svg', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Svg.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Symbol.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Symbol.js,"it('creates a new object of type Symbol', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Symbol.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Text.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Text.js,"it('creates a new object of type Text', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Text.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/TextPath.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/TextPath.js,"it('creates a new object of type TextPath', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/TextPath.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Tspan.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Tspan.js,"it('creates a new object of type Tspan', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Tspan.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/elements/Use.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Use.js,"it('creates a new object of type Use', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/elements/Use.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/core/attr.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/attr.js,"it('returns itself as setter', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/attr.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/core/circled.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/circled.js,"it('calls attribute with rx and returns itself', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/circled.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/core/containerGeometry.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/containerGeometry.js,"it('moves the bbox of the group by a certain amount (1)', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/containerGeometry.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/core/event.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/event.js,"it('returns private events for an EventTarget', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/event.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/core/gradiented.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/gradiented.js,"it('sets fx and fy for radial gradients and returns itself', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/gradiented.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/core/parser.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/parser.js,"it('returns an object with svg and path', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/parser.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/core/pointed.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/pointed.js,"it('sets the x value of the ' + l + 'and returns itself', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/pointed.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/core/poly.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/poly.js,"it('returns the underlying PointArray', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/poly.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/core/regex.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/regex.js,"it('matches number and unit 12px', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/regex.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/core/selector.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/selector.js,"it('finds all elements of a selector in the document', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/selector.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/core/textable.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/textable.js,"it('returns the value of x without an argument on a text', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/core/textable.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/optional/arrange.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/optional/arrange.js,"it('returns all siblings including the node itself', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/optional/arrange.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/optional/class.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/optional/class.js,"it('returns all classes on an element', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/optional/class.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/optional/css.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/optional/css.js,"it('returns all css as object', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/optional/css.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/optional/data.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/optional/data.js,"it('returns all data as object', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/optional/data.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/optional/memory.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/optional/memory.js,"it('returns all memory as object', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/optional/memory.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/optional/sugar.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/optional/sugar.js,"it('returns itself', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/optional/sugar.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/modules/optional/transform.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/optional/transform.js,"it('returns itself', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/modules/optional/transform.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/polyfills/innerHTML.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/polyfills/innerHTML.js,"it('escapes every special character in text', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/polyfills/innerHTML.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/types/Base.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/Base.js,"it('creates a new object of type Base', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/Base.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/types/Box.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/Box.js,"it('returns true if x, y, with and height is 0', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/Box.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/types/Color.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/Color.js,"it('constructs a color from an array', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/Color.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/types/EventTarget.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/EventTarget.js,"it('creates a new object of type EventTarget', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/EventTarget.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/types/List.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/List.js,"it('creates a new List from Array', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/List.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/types/Matrix.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/Matrix.js,"it('creates a new matrix with default values', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/Matrix.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/types/PathArray.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/PathArray.js,"it('parses flat arrays correctly', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/PathArray.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/types/Point.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/Point.js,"it('creates a new point with default values', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/Point.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/types/PointArray.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/PointArray.js,"it('parses a string to a point array', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/PointArray.js
svgdotjs/svg.js,6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e,spec/spec/types/SVGArray.js,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/SVGArray.js,"it('preallocates memory if only number is passed', () => {",guideline-files/svgdotjs/svg.js/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/spec/spec/types/SVGArray.js
